fuel_efficiency,location,make,price,vechile features,car make,type,model,year,odometer,body,transmission,Number of cylinders,capacity,fuel type
11,VIC,2003 Toyota Corolla Conquest Manual,"3,800","Odometer
186,000 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Manual,Corolla,2003,"186,000",Sedan,Manual,4,1.8,Petrol
11,NSW,"2002 Toyota Corolla Ascent Auto 
                        
                            MY03
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","3,000","Odometer
167,800 km


Body
Wagon


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY03
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2002,"167,800",Wagon,Automatic,4,1.8,Petrol
11,VIC,1994 Toyota Corolla CSi Limited Seca Manual,"2,400","Odometer
265,000 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.6L Petrol",Toyota,Corolla CSi Limited Seca Manual,Corolla,1994,"265,000",Hatch,Manual,4,1.6,Petrol
11,NSW,1999 Toyota Corolla Conquest Auto,"2,300","Odometer
199,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,1999,"199,000",Sedan,Automatic,4,1.8,Petrol
11,QLD,2014 Toyota Corolla Ascent Manual,"17,490","Odometer
38,135 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2014,"38,135",Sedan,Manual,4,1.8,Petrol
11,QLD,2012 Toyota Corolla Ascent Auto,"15,990","Odometer
47,816 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2012,"47,816",Sedan,Automatic,4,1.8,Petrol
11,QLD,2008 Toyota Corolla Ascent Manual,"10,985","Odometer
114,158 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2008,"114,158",Hatch,Manual,4,1.8,Petrol
11,QLD,2010 Toyota Corolla Ascent Auto,"9,500","Odometer
197,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2010,"197,000",Sedan,Automatic,4,1.8,Petrol
11,VIC,1999 Toyota Corolla CSi Seca Auto,"2,400","Odometer
154,159 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.6L Petrol",Toyota,Corolla CSi Seca Auto,Corolla,1999,"154,159",Hatch,Automatic,4,1.6,Petrol
11,QLD,1994 Toyota Corolla CSi Auto,"1,600","Odometer
306,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.6L Petrol",Toyota,Corolla CSi Auto,Corolla,1994,"306,000",Sedan,Automatic,4,1.6,Petrol
11,QLD,2013 Toyota Corolla Levin ZR Auto,"18,500","Odometer
48,000 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Levin ZR Auto,Corolla,2013,"48,000",Hatch,Automatic,4,1.8,Petrol
11,VIC,2013 Toyota Corolla Ascent Auto,"15,888","Odometer
43,513 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2013,"43,513",Sedan,Automatic,4,1.8,Petrol
11,VIC,2009 Toyota Corolla Ultima Auto,"15,999","Odometer
86,605 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ultima Auto,Corolla,2009,"86,605",Sedan,Automatic,4,1.8,Petrol
11,NSW,2007 Toyota Corolla Conquest Auto,"9,300","Odometer
183,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,2007,"183,000",Sedan,Automatic,4,1.8,Petrol
11,VIC,2013 Toyota Corolla Ascent Sport Auto,"17,888","Odometer
64,891 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"64,891",Hatch,Automatic,4,1.8,Petrol
11,VIC,2014 Toyota Corolla Ascent Sport Auto,"17,888","Odometer
44,557 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2014,"44,557",Hatch,Automatic,4,1.8,Petrol
11,QLD,"2011 Toyota Corolla Conquest Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","14,990","Odometer
63,224 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Conquest Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"63,224",Sedan,Automatic,4,1.8,Petrol
11,QLD,2013 Toyota Corolla Ascent Sport Auto,"13,500","Odometer
55,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"55,000",Sedan,Automatic,4,1.8,Petrol
11,NSW,2007 Toyota Corolla Ascent Auto,"11,555","Odometer
40,762 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2007,"40,762",Sedan,Automatic,4,1.8,Petrol
11,TAS,1996 Toyota Corolla CSi Manual,"2,800","Odometer
244,600 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.6L Petrol",Toyota,Corolla CSi Manual,Corolla,1996,"244,600",Sedan,Manual,4,1.6,Petrol
11,WA,2002 Toyota Corolla Ascent Manual,"5,500","Odometer
108,000 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2002,"108,000",Hatch,Manual,4,1.8,Petrol
11,VIC,1999 Toyota Corolla CSi Seca Auto,"2,500","Odometer
219,000 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.6L Petrol",Toyota,Corolla CSi Seca Auto,Corolla,1999,"219,000",Hatch,Automatic,4,1.6,Petrol
11,QLD,"2011 Toyota Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","13,988","Odometer
56,949 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"56,949",Hatch,Automatic,4,1.8,Petrol
11,ACT,2010 Toyota Corolla Ascent Auto,"12,990","Odometer
45,600 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2010,"45,600",Sedan,Automatic,4,1.8,Petrol
11,SA,2003 Toyota Corolla Ascent Auto,"5,300","Odometer
143,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2003,"143,000",Sedan,Automatic,4,1.8,Petrol
11,NSW,1997 Toyota Corolla CSi Seca Auto,"3,000","Odometer
113,898 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.6L Petrol",Toyota,Corolla CSi Seca Auto,Corolla,1997,"113,898",Hatch,Automatic,4,1.6,Petrol
11,WA,2000 Toyota Corolla Ascent Seca Manual,"1,500","Odometer
235,939 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Seca Manual,Corolla,2000,"235,939",Hatch,Manual,4,1.8,Petrol
11,SA,2014 Toyota Corolla Ascent Sport Auto,"21,880","Odometer
15,000 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2014,"15,000",Hatch,Automatic,4,1.8,Petrol
11,QLD,2015 Toyota Corolla Ascent Auto,"19,390","Odometer
19,958 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"19,958",Sedan,Automatic,4,1.8,Petrol
11,QLD,2014 Toyota Corolla Ascent Auto,"15,990","Odometer
45,186 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"45,186",Hatch,Automatic,4,1.8,Petrol
11,SA,2012 Toyota Corolla Ascent Auto,"14,990","Odometer
65,655 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2012,"65,655",Hatch,Automatic,4,1.8,Petrol
11,VIC,2009 Toyota Corolla Conquest Auto,"13,888","Odometer
72,062 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,2009,"72,062",Hatch,Automatic,4,1.8,Petrol
11,WA,"2011 Toyota Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","12,800","Odometer
46,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"46,000",Sedan,Automatic,4,1.8,Petrol
11,NSW,2008 Toyota Corolla Ascent Auto,"8,300","Odometer
149,900 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2008,"149,900",Hatch,Automatic,4,1.8,Petrol
11,NSW,1993 Toyota Corolla RV Seca Auto,"2,200","Odometer
185,909 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla RV Seca Auto,Corolla,1993,"185,909",Hatch,Automatic,4,1.8,Petrol
11,VIC,1987 Toyota Corolla CS Manual,"1,750","Odometer
92,500 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.6L Petrol",Toyota,Corolla CS Manual,Corolla,1987,"92,500",Hatch,Manual,4,1.6,Petrol
11,VIC,2014 Toyota Corolla Ascent Sport Auto,"19,500","Odometer
14,800 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2014,"14,800",Hatch,Automatic,4,1.8,Petrol
11,QLD,2014 Toyota Corolla Ascent Sport Auto,"16,800","Odometer
52,600 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2014,"52,600",Hatch,Automatic,4,1.8,Petrol
11,VIC,2013 Toyota Corolla Ascent Auto,"16,888","Odometer
55,687 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2013,"55,687",Hatch,Automatic,4,1.8,Petrol
11,VIC,"2011 Toyota Corolla Ascent Manual 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","9,999","Odometer
65,000 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Manual 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"65,000",Sedan,Manual,4,1.8,Petrol
11,SA,2008 Toyota Corolla Conquest Auto,"9,989","Odometer
115,696 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,2008,"115,696",Sedan,Automatic,4,1.8,Petrol
11,NSW,1994 Toyota Corolla Conquest Auto,"1,250","Odometer
177,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,1994,"177,000",Sedan,Automatic,4,1.8,Petrol
11,SA,2014 Toyota Corolla RZ Auto,"17,990","Odometer
40,719 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla RZ Auto,Corolla,2014,"40,719",Hatch,Automatic,4,1.8,Petrol
11,NSW,2013 Toyota Corolla Ascent Auto,"17,000","Odometer
44,000 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2013,"44,000",Hatch,Automatic,4,1.8,Petrol
11,TAS,"2011 Toyota Corolla Ascent Sport Manual 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","11,000","Odometer
81,000 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Sport Manual 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"81,000",Sedan,Manual,4,1.8,Petrol
11,WA,"2010 Toyota Corolla Ascent Auto 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","10,500","Odometer
137,403 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2010,"137,403",Hatch,Automatic,4,1.8,Petrol
11,VIC,"2010 Toyota Corolla Ascent Manual 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","9,990","Odometer
125,000 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Manual 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2010,"125,000",Hatch,Manual,4,1.8,Petrol
11,QLD,2012 Toyota Corolla Ascent Sport Manual,"8,000","Odometer
138,134 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Manual,Corolla,2012,"138,134",Sedan,Manual,4,1.8,Petrol
11,VIC,2006 Toyota Corolla Ascent Manual,"5,500","Odometer
150,000 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2006,"150,000",Sedan,Manual,4,1.8,Petrol
11,NSW,2006 Toyota Corolla Ascent Manual,"5,250","Odometer
169,340 km


Body
Wagon


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2006,"169,340",Wagon,Manual,4,1.8,Petrol
11,TAS,2015 Toyota Corolla Ascent Auto,"19,990","Odometer
17,494 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"17,494",Hatch,Automatic,4,1.8,Petrol
11,TAS,2015 Toyota Corolla Ascent Auto,"16,990","Odometer
50,151 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"50,151",Hatch,Automatic,4,1.8,Petrol
11,TAS,"2011 Toyota Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","11,990","Odometer
82,731 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"82,731",Sedan,Automatic,4,1.8,Petrol
11,VIC,"2010 Toyota Corolla Ascent Manual 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","10,990","Odometer
53,000 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Manual 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2010,"53,000",Hatch,Manual,4,1.8,Petrol
